39.951243,-75.198958,9/24/19,2:08 PM,3730 Spruce St Philadelphia,Complainant struck by known male,assault
39.956471,-75.221454,9/24/19,4:48 PM,3330 Walnut St Philadelphia,Secured bicycle taken,theft
39.949948,-75.194096,9/24/19,6:37 PM,3400 Spruce St Philadelphia,Defiant Trespass by offender/Arrest,other
39.956471,-75.221454,9/25/19,9:44 PM,2929 Walnut St Philadelphia,Unsecured wallet and various items taken,theft
39.948146,-75.195366,9/26/19,12:08 PM,515 Osler Cir Philadelphia,Unattended purse stolen,theft
39.953049,-75.201755,9/26/19,10:32 PM,3901 Locust Walk Philadelphia,Bike seat stolen,theft
39.952992,-75.190622,9/27/19,6:20 PM,3333 Walnut St Philadelphia,Fraudulent gift card conversion,other
39.951243,-75.198958,9/27/19,7:58 PM,4000 Spruce St Philadelphia,Secured bike taken/2 arrests,theft
39.954925,-75.190403,9/28/19,2:00 AM,3000 Ludlow St Philadelphia,Aggravated assault/Arrest,assault
39.954103,-75.201417,9/28/19,8:37 AM,3925 Walnut St Philadelphia,Merchandise taken without payment,theft
39.956471,-75.221454,9/28/19,12:02 PM,3330 Walnut St Philadelphia,Macbook Pro laptop and Air Pods taken,theft
39.947741,-75.160724,9/29/19,1:00 AM,4103 Locust St Philadelphia,Various electronics taken from residence,theft
39.951243,-75.198958,9/29/19,1:01 AM,4000 Spruce St Philadelphia,Payments not made for services rendered,other
39.95082,-75.197305,9/29/19,2:34 AM,3700 Spruce St Philadelphia,Confidential Sex offense,sex
39.958495,-75.199329,9/29/19,11:09 AM,51 N 39th St Philadelphia,Property taken from room,theft
39.952852,-75.195786,9/29/19,1:28 PM,3620 Walnut St Philadelphia,Property taken from unsecured desk,theft
39.956471,-75.221454,9/29/19,4:49 PM,3611 Walnut St Philadelphia,Skateboard taken from lobby,theft
39.78373,-100.445882,9/23/19,4:47 PM,41st& Walnut St Philadelphia,Robbery,theft
39.947795,-75.230284,9/23/19,4:56 PM,4000 Baltimore Ave Philadelphia,Indecent Assault,assault
39.78373,-100.445882,9/24/19,2:08 PM,37th& Spruce Sts Philadelphia,Domestic Assault,assault
39.953335,-75.183643,9/24/19,11:38 PM,4600 Chestnut St Philadelphia,Purse snatch,theft
39.947335,-75.193241,9/25/19,9:39 AM,3400 Civic Center Blvd Philadelphia,Assault,assault
39.950762,-75.203294,9/25/19,12:20 PM,104 S 40th St Philadelphia,Assault,assault
39.78373,-100.445882,9/26/19,1:21 PM,400 Blk S 48th St Philadelphia,Rape/Arrest,sex
39.78373,-100.445882,9/28/19,4:00 AM,3000 Blk Ludlow St Philadelphia,Aggravated Assault/Arrest,assault
39.928846,-75.238403,9/28/19,5:28 PM,4200 Chester Ave Philadelphia,Aggravated Assault,assault
39.78373,-100.445882,9/29/19,2:34 AM,3700 Blk Spruce St Philadelphia,Rape,sex
39.944036,-75.211661,9/29/19,10:53 PM,4732 Upland St Philadelphia,Assault,assault
